,level_0,index,name,year_published,min_players,max_players,playing_time,age,boardgamecategory,thumbnail
1850,1850,0,Wiz-War,2012,2,4,60,14,,https://cf.geekdo-images.com/yXbWhfIuwKFJfPNg5SgPOQ__thumb/img/PFBGm2T4kgP7_ARhb7Zcr5j_uZU=/fit-in/200x150/filters:strip_icc()/pic1222733.jpg
1851,1851,0,Dżem dobry,2019,2,6,45,10,,https://cf.geekdo-images.com/kBZGJlIqir1I_EVCr2nDbg__thumb/img/mSl669ndQnGcsmKfe0Yppc1XvbI=/fit-in/200x150/filters:strip_icc()/pic4853794.jpg
1852,1852,0,Istanbul Het Dobbelspel,2017,2,4,40,8,,https://cf.geekdo-images.com/1Plr8IRp0aXsfWOslhAgZQ__thumb/img/dUJntOtZqXSlbtDl6PoqE6AKuSg=/fit-in/200x150/filters:strip_icc()/pic4017301.jpg
1853,1853,0,Rex: Die letzten Tage eines Imperiums,2012,3,6,180,14,,https://cf.geekdo-images.com/HFhHL5g_mSWx-wOj9DaG7g__thumb/img/ozRX0wtjJ9ghZgTc6K2Mn-ltj2o=/fit-in/200x150/filters:strip_icc()/pic1246187.jpg
1854,1854,0,Luxor,2018,2,4,45,8,,https://cf.geekdo-images.com/C9nhhIS2zRuneMt0FBK1zg__thumb/img/Ugc6cGHhvETu-EUYAKy03sXJmJM=/fit-in/200x150/filters:strip_icc()/pic3955965.jpg
1855,1855,0,BattleCON: War of Indines,2010,2,4,60,9,,https://cf.geekdo-images.com/AfUbbvjhx4Q3LFOIjy_d7g__thumb/img/LMmSnD0OV6vHT9o0g_aJ0GRQnQU=/fit-in/200x150/filters:strip_icc()/pic2039033.jpg
1856,1856,0,Black Fleet,2014,3,4,60,14,,https://cf.geekdo-images.com/A-KaF84pQ7V8IAZULQNqKg__thumb/img/t6JsS2kb5qfi0CVFe5o08WGlQ2M=/fit-in/200x150/filters:strip_icc()/pic1987366.jpg
1857,1857,0,Majestat: Królewska Korona,2017,2,4,40,7,,https://cf.geekdo-images.com/BsNE-w6bttGZ-JPLcY95mA__thumb/img/GGVPDJErC7vPEb6zHJUasEXwIBk=/fit-in/200x150/filters:strip_icc()/pic3742410.jpg
1858,1858,0,Smash Up: Arrivano i Mostri,2014,2,2,45,12,,https://cf.geekdo-images.com/0M5zVUI2lLiBekCTQuUj3g__thumb/img/CLOLOTKWMXzQjWoHbCZMFXMfRp4=/fit-in/200x150/filters:strip_icc()/pic2038798.jpg
1859,1859,0,Catan Duel,2010,2,2,120,10,,https://cf.geekdo-images.com/FX_6VFrE6SQIhGzg2HoSNw__thumb/img/aPl9f3AuVnajMbfLXhg644gJPbo=/fit-in/200x150/filters:strip_icc()/pic3736568.jpg
1860,1860,0,Blue Lagoon,2018,2,4,45,8,,https://cf.geekdo-images.com/wFggDB9IbU47-drR4GUQBw__thumb/img/mSvWn1J5pCwZGLqeiCQkTC7W2U4=/fit-in/200x150/filters:strip_icc()/pic4122624.png
1861,1861,0,Fields of Green,2016,2,4,45,12,,https://cf.geekdo-images.com/U7vYrViBcFbQ1Ip6iaZ8cw__thumb/img/Fy7OEIkraXBZKp_LNlTZcRcaNvI=/fit-in/200x150/filters:strip_icc()/pic3504382.jpg
1862,1862,0,Islebound,2016,2,4,120,13,,https://cf.geekdo-images.com/ccTWaeqW_LhEBfw8F1Vs4A__thumb/img/St0c2nhNg66oAOQFD3xHE5Ox4vo=/fit-in/200x150/filters:strip_icc()/pic2812825.jpg
1863,1863,0,Batman: Gotham City Chronicles,2019,2,4,90,14,,https://cf.geekdo-images.com/YGNk9UF-QqLWT58aWiRV7w__thumb/img/OJRkVH8OmPyCtrpExfCW63phnkE=/fit-in/200x150/filters:strip_icc()/pic3893551.png
1864,1864,0,Condottiere,1995,2,6,45,14,,https://cf.geekdo-images.com/ez1nMA4g7Mx3BVBqZT9D2w__thumb/img/WbIDkxaZNX05TSmK-pqQYw1xv5A=/fit-in/200x150/filters:strip_icc()/pic4211268.jpg
1865,1865,0,Netrunner,1996,2,2,45,10,,https://cf.geekdo-images.com/Xv_C5PpqX8kDwU-8iktmgQ__thumb/img/cmWb4qmyF5aLkAmrj7fhe77ODlo=/fit-in/200x150/filters:strip_icc()/pic92015.jpg
1866,1866,0,Uno Studio In Smeraldo,2013,2,5,90,13,,https://cf.geekdo-images.com/W_t-KinDa1Ag3JsZrMWMVw__thumb/img/rzgzAAHJZFQ7rSIHxWwiKUJu9hY=/fit-in/200x150/filters:strip_icc()/pic1638689.jpg
1867,1867,0,Zombicide: Invader,2019,1,6,60,14,,https://cf.geekdo-images.com/J90Wl4tMo74tS5LtKSSopA__thumb/img/GShGBF56oFJoXJQJRm2BT3N67pA=/fit-in/200x150/filters:strip_icc()/pic4023671.jpg
1868,1868,0,Nations: Das Würfelspiel,2014,1,4,40,14,,https://cf.geekdo-images.com/cAUrzJCm1nNzJ_JyH6N85g__thumb/img/mB-g90DCrvuRHH2V8ErYeYwF6p0=/fit-in/200x150/filters:strip_icc()/pic3743789.jpg
1869,1869,0,DinoGenics,2019,1,5,120,14,,https://cf.geekdo-images.com/BukgjRWfkGfdLYGkLXExSw__thumb/img/6m_qe2xeTZ4LeBzUIQB4qBlPf8A=/fit-in/200x150/filters:strip_icc()/pic4524562.jpg
1870,1870,0,Royal Turf,2001,2,6,60,10,,https://cf.geekdo-images.com/oc-osLnCx5c9on7qBCh-6w__thumb/img/5O4E_gigS35xcBMAKKCOFORIoQk=/fit-in/200x150/filters:strip_icc()/pic3159401.jpg
1871,1871,0,Firenze,2010,2,4,60,12,,https://cf.geekdo-images.com/bufTJIzODlIavAygTgTc9Q__thumb/img/BUoK23d-2QPsgqwdFEL0lk87jPQ=/fit-in/200x150/filters:strip_icc()/pic4262138.jpg
1872,1872,0,Stronghold,2009,2,4,120,10,,https://cf.geekdo-images.com/UAjajeqlfHqr2kaoI_sG7Q__thumb/img/46c93NYdrivup7na34sISos1PVg=/fit-in/200x150/filters:strip_icc()/pic570478.jpg
1873,1873,0,L'Aube d'Acier,2007,2,4,120,12,,https://cf.geekdo-images.com/MMQ5yH76vLnJTiHDzgoY6Q__thumb/img/0fpTZqPkfPkAzgkrw4RpJ6A7A-c=/fit-in/200x150/filters:strip_icc()/pic140479.jpg
1874,1874,0,Honey Buzz,2020,1,4,90,10,,https://cf.geekdo-images.com/q3KbDdmiSkvKucANAdOU1g__thumb/img/4e8jsNQHJp_Cir_h1_rEBK5xXWM=/fit-in/200x150/filters:strip_icc()/pic5608344.jpg
1875,1875,0,The Big Book of Madness,2015,2,5,90,12,,https://cf.geekdo-images.com/-LL30JqMelQiFx51xjzIVg__thumb/img/1zS0iG4Y_mY8RNwJqTZm6o5YztI=/fit-in/200x150/filters:strip_icc()/pic2750172.jpg
1876,1876,0,Vinci,1999,3,6,90,14,,https://cf.geekdo-images.com/16rNX4_Zj2nUtfKP7d1Wxw__thumb/img/9LgknaiMCuT4jFlsyPO8j2I1U7E=/fit-in/200x150/filters:strip_icc()/pic168171.jpg
1877,1877,0,Álmodj Velem!,2016,4,10,40,8,,https://cf.geekdo-images.com/E7bmvTXE2dWskxFaMwXYrA__thumb/img/aR_FTYkNL8LoAijfVLmlblrUs5w=/fit-in/200x150/filters:strip_icc()/pic3747128.png
1878,1878,0,Wilderness War,2001,2,2,180,12,,https://cf.geekdo-images.com/gbmWvMKxXrk6621XyYevCg__thumb/img/ZPIMme0Gq9XTEuuJwRASCAMkFuw=/fit-in/200x150/filters:strip_icc()/pic96957.jpg
1879,1879,0,Les aventuriers du Rail: New York,2018,2,4,15,8,,https://cf.geekdo-images.com/v0YHI6x4g8dJdtSqaxMdiA__thumb/img/wqM16CzK9QcarS8s6X6iAxvFe3Q=/fit-in/200x150/filters:strip_icc()/pic4132194.jpg
1880,1880,0,Ei! Čia mano žuvis!,2003,2,4,20,8,,https://cf.geekdo-images.com/CR2jXsbmCdhDYo2zI6cJFQ__thumb/img/6jjUgJWbOMUZ4JIEqJF0MzP6tO8=/fit-in/200x150/filters:strip_icc()/pic1004115.jpg
1881,1881,0,Firkaland,2015,2,5,30,8,,https://cf.geekdo-images.com/iIIGoA267xJDn3RuOfXBeQ__thumb/img/zX7ii2eBry5znNIWJ7-Fisqttbw=/fit-in/200x150/filters:strip_icc()/pic3043308.jpg
1882,1882,0,ISLA TUCANA,2019,1,8,15,8,,https://cf.geekdo-images.com/y8ifesXfHobUtIgnSuC0DA__thumb/img/y5rGQUFTGETcIg9HSfuGnHkD234=/fit-in/200x150/filters:strip_icc()/pic4860701.jpg
1883,1883,0,Via Nebula,2016,2,4,60,12,,https://cf.geekdo-images.com/fBgqTXGvFnr4mzdJo3CJvw__thumb/img/wkmN5b3_P3RXe7z095TsOeEt-6U=/fit-in/200x150/filters:strip_icc()/pic2839651.png
1884,1884,0,Coffee Roaster  	 咖啡烘培師,2015,1,1,30,12,,https://cf.geekdo-images.com/XNphrzWB2Zc5e_NNBLLNxA__thumb/img/sfeP9moFqP7f7d537SHcWCu_hgk=/fit-in/200x150/filters:strip_icc()/pic4818329.jpg
1885,1885,0,0-9,2017,1,4,20,8,,https://cf.geekdo-images.com/a6j6yZmBJ5J2hcuo0KOW-A__thumb/img/w62iXqdK9cU_QCAwJffXewexjaU=/fit-in/200x150/filters:strip_icc()/pic3328269.jpg
1886,1886,0,Contos e Jogos: A Lebre e a Tartaruga,2011,2,5,20,7,,https://cf.geekdo-images.com/MabiuZo226P_M7PO8AJTWA__thumb/img/WTTPtTgmU6b_glj8FGrqsEErNFI=/fit-in/200x150/filters:strip_icc()/pic2688992.jpg
1887,1887,0,A Distant Plain,2013,1,4,300,12,,https://cf.geekdo-images.com/-PI0iVHeKyFfjYST0xi9dQ__thumb/img/k3pBQFl0qxKOEREh-jeJBEvaVmc=/fit-in/200x150/filters:strip_icc()/pic1733403.jpg
1888,1888,0,Kingsburg (Druga Edycja),2017,2,5,120,10,,https://cf.geekdo-images.com/GXdz7ManNSO9nb6z7bsd9w__thumb/img/LRVO4jm8fZMrU5m0fpWOm__8H0Y=/fit-in/200x150/filters:strip_icc()/pic3741713.jpg
1889,1889,0,Zendo,2001,3,5,60,8,,https://cf.geekdo-images.com/F5gufc6NTi_MZ1rcPsRvtQ__thumb/img/5ZIKwf8QqCdxXRbZW5YKObXKtNc=/fit-in/200x150/filters:strip_icc()/pic3808891.jpg
1890,1890,0,Rampage,2013,2,4,45,8,,https://cf.geekdo-images.com/loyFNu06XcKcRcoouNkn5Q__thumb/img/w5H9B8agVcPdAfNYgvN1qoFjLsc=/fit-in/200x150/filters:strip_icc()/pic2482302.jpg
1891,1891,0,Mr. Jack in New York,2009,2,2,30,14,,https://cf.geekdo-images.com/dn_nV4vpNrGAMpVqlBL_vw__thumb/img/_T1v8scTRVzrgj1N8zUICpO8B_M=/fit-in/200x150/filters:strip_icc()/pic5745031.jpg
1892,1892,0,Escuela de Pingüinos,2016,2,4,30,6,,https://cf.geekdo-images.com/jvfSbTGin9ZUioW4Rpi4Pw__thumb/img/b6he0ibAdBGM7T_lj918HG1aSbg=/fit-in/200x150/filters:strip_icc()/pic2937209.png
1893,1893,0,Container: 10th Anniversary Jumbo Edition!,2018,3,5,90,13,,https://cf.geekdo-images.com/vKQFumMc1tLcHyXUsqumyw__thumb/img/IQGqkd7lpeWRAaNV2j0i04YAUAM=/fit-in/200x150/filters:strip_icc()/pic3603816.jpg
1894,1894,0,Metropolys,2008,2,4,45,8,,https://cf.geekdo-images.com/nDR7wvOFkjReg5RGtIGpng__thumb/img/IQF7J0ktj0AN80yv70HH248Kiuo=/fit-in/200x150/filters:strip_icc()/pic297075.jpg
1895,1895,0,Empires of the Void II,2018,2,5,180,13,,https://cf.geekdo-images.com/Nf-Ct6JAgZU8GDycOvU1JQ__thumb/img/7sukhQsGSenns7guA_cazIjTM-s=/fit-in/200x150/filters:strip_icc()/pic3762134.jpg
1896,1896,0,Dice Town,2009,2,5,45,10,,https://cf.geekdo-images.com/l49r5hKd5hmevQQ0t17Yiw__thumb/img/-WfbpNcDeucmvZP4JkMKcap-wvY=/fit-in/200x150/filters:strip_icc()/pic3763073.jpg
1897,1897,0,Unlock!: Aventuras Atemporais,2019,1,6,90,10,,https://cf.geekdo-images.com/-jn45ZxkJXYlthEyDIYEMQ__thumb/img/LQKAm2oQircS1a6SvnO7WLN7PFA=/fit-in/200x150/filters:strip_icc()/pic5045366.jpg
1898,1898,0,Falling Sky: The Gallic Revolt Against Caesar,2016,1,4,360,14,,https://cf.geekdo-images.com/8piEjuoZ8aOl7tXo68E-iw__thumb/img/NnEHiceYhP6avN-8Xi1WcMuJLK0=/fit-in/200x150/filters:strip_icc()/pic2963551.jpg
1899,1899,0,"Time of Crisis: La Crisi Del III Secolo, 235-284 DC",2017,2,4,180,14,,https://cf.geekdo-images.com/AzbAevS1luPIpQZgdqRJrA__thumb/img/jvuKcxYKE49i-mqwPfI3BqFr-Dg=/fit-in/200x150/filters:strip_icc()/pic3372197.jpg
1900,1900,0,Axis & Allies Anniversary Edition,2008,2,6,360,12,,https://cf.geekdo-images.com/wVcuG7IymuvTXcb41ylQmA__thumb/img/tw6vSV9DFnRmFJmcav2H5UZM8vE=/fit-in/200x150/filters:strip_icc()/pic318779.jpg
1901,1901,0,Riverboat,2017,2,4,90,10,,https://cf.geekdo-images.com/2sERfmFw2sWOkeIKBNlpkg__thumb/img/Wd71rMfkQuT9JD21wnyBMfC8Bw4=/fit-in/200x150/filters:strip_icc()/pic3812239.png
1902,1902,0,Herbáceas,2017,1,4,20,8,,https://cf.geekdo-images.com/xkQEg3m5ePqjlffYsPahUg__thumb/img/LblvteA51BoU2NMLUzwyK2iiukQ=/fit-in/200x150/filters:strip_icc()/pic3048690.jpg
1903,1903,0,Batailles de Westeros,2010,2,2,120,12,,https://cf.geekdo-images.com/8THvj65P8JTqfvreVioXkg__thumb/img/sWtsIamGadaRV1t4_fBPSHChilk=/fit-in/200x150/filters:strip_icc()/pic711013.jpg
1904,1904,0,Gospodar prstanov,2000,2,5,90,12,,https://cf.geekdo-images.com/y9fm5_x9oJ4nM-W-9WdKig__thumb/img/0UJr_0DzRB8tshsClIDVIeYjZyA=/fit-in/200x150/filters:strip_icc()/pic5510866.png
1905,1905,0,!התנגשות,2012,2,4,45,12,,https://cf.geekdo-images.com/c1DOHkXD35OcqfPoxoSXlA__thumb/img/kdzBzdj4prsoztFNEFZ6eWv1RVI=/fit-in/200x150/filters:strip_icc()/pic1269874.jpg
1906,1906,0,Fauna,2008,2,6,60,8,,https://cf.geekdo-images.com/0H16R7djqxCy6S9p7TCvNQ__thumb/img/UB6Qwid9D12Vytb33HytQZH8Blo=/fit-in/200x150/filters:strip_icc()/pic1091049.jpg
1907,1907,0,Astoria: La Ferrovia degli Animali,2018,2,5,90,8,,https://cf.geekdo-images.com/W9HX05eyz2zQbwWdrjKUzQ__thumb/img/Qdfn4yBiilfyFLcSMXLsg8UHZAg=/fit-in/200x150/filters:strip_icc()/pic4161982.jpg
1908,1908,0,Shadowrun: Crossfire,2014,1,4,60,13,,https://cf.geekdo-images.com/y0nfrP1exlJeWbYEdmD9bA__thumb/img/-OuMWt8vmQ3l5tPUUVwgvDQ0M78=/fit-in/200x150/filters:strip_icc()/pic2060466.jpg
1909,1909,0,China,2005,3,5,45,12,,https://cf.geekdo-images.com/JpLM08UVFMBTpxg2_L71Ug__thumb/img/tpNmOUjT0PXk5eki_BthGcG2CsQ=/fit-in/200x150/filters:strip_icc()/pic63275.jpg
1910,1910,0,Wildlands,2018,2,4,60,14,,https://cf.geekdo-images.com/WX004-Z0fA065Fk7QDcAsA__thumb/img/ucs0OJM31SfPTZMqN1VWbni3Kbg=/fit-in/200x150/filters:strip_icc()/pic3983952.jpg
1911,1911,0,Battle Cry,1999,2,2,45,10,,https://cf.geekdo-images.com/TCgIFgzl_kVUJuhfZuMxgg__thumb/img/Gxq82Fv3eC_mySas8Zj-E44lhLQ=/fit-in/200x150/filters:strip_icc()/pic21060.jpg
1912,1912,0,Massive Darkness,2017,1,6,120,14,,https://cf.geekdo-images.com/4gH_fX2BQPViWLe9pNfSKg__thumb/img/dmONbeBrevbppd5nZ7J1bCGvmzg=/fit-in/200x150/filters:strip_icc()/pic3687923.jpg
1913,1913,0,Aquatica,2019,1,4,60,12,,https://cf.geekdo-images.com/_8WvjlAU1_Y0qhwTjXvbnA__thumb/img/8zjeyk9juPqsHIwuPt7wiZFia-M=/fit-in/200x150/filters:strip_icc()/pic5578646.jpg
1914,1914,0,Abluxxen,2014,2,5,20,10,,https://cf.geekdo-images.com/XtvCV1bRSQA1p85hopnITA__thumb/img/_5lMUdDy2RhtQkjwB1ftHCq9tdA=/fit-in/200x150/filters:strip_icc()/pic2342294.jpg
1915,1915,0,Quarriors,2011,2,4,30,14,,https://cf.geekdo-images.com/12Bgvi0MpA10redngwI5MA__thumb/img/z985bdF5fL4hmuWuQUa5QLSmpYA=/fit-in/200x150/filters:strip_icc()/pic1604985.jpg
1916,1916,0,Ikusa,1986,2,5,360,12,,https://cf.geekdo-images.com/fwG7yJFb4Py3ZGRNXHIYEw__thumb/img/QDGmr3zU-g0sjtCe_3WkQY7qP5o=/fit-in/200x150/filters:strip_icc()/pic1050037.jpg
1917,1917,0,Rúnamester,2005,2,6,240,12,,https://cf.geekdo-images.com/9ihKYaEPIQD7d1KkTWfFpQ__thumb/img/JQGLbThEtF14BEuaf6RHi4cWm-4=/fit-in/200x150/filters:strip_icc()/pic178189.jpg
1918,1918,0,Quartermaster General,2014,2,6,90,12,,https://cf.geekdo-images.com/XYsBZxMbrOr7WAiSdGUt_Q__thumb/img/taICasMsuxL4xc_H6uPfDz7cnjE=/fit-in/200x150/filters:strip_icc()/pic4560256.jpg
1919,1919,0,1889: History of Shikoku Railways,2004,2,6,210,14,,https://cf.geekdo-images.com/QlV0LtrkwUWBnpqXZazs4g__thumb/img/ghUqiJdpaRmvqUdmoEXcI9Djqe4=/fit-in/200x150/filters:strip_icc()/pic730152.jpg
1920,1920,0,Álomház,2016,2,4,30,7,,https://cf.geekdo-images.com/CtVH__gM0TBISzOzV3OeFQ__thumb/img/2aOcQ_RKw7fJYJTTdWrFHIk6coE=/fit-in/200x150/filters:strip_icc()/pic3176771.jpg
1921,1921,0,Paper Tales,2017,2,5,30,12,,https://cf.geekdo-images.com/V62ulI0ifY0LIGocVuKCIQ__thumb/img/-aesB6Vzn2VfsN619Ellkc8Z0UE=/fit-in/200x150/filters:strip_icc()/pic4043983.jpg
1922,1922,0,Merv: El Corazón de la Ruta de la Seda,2020,1,4,90,14,,https://cf.geekdo-images.com/y6DEV5Qf6hyXpxRlafgOWw__thumb/img/aVefQAlc_n4d3GCToQYMluFpgBs=/fit-in/200x150/filters:strip_icc()/pic5314414.jpg
1923,1923,0,Cat Lady,2017,2,4,30,8,,https://cf.geekdo-images.com/tnx6ExxyUmIlga9tFSrR6g__thumb/img/jHvb__-N4QCSB8rhTKXzCxWOWcU=/fit-in/200x150/filters:strip_icc()/pic3864115.jpg
1924,1924,0,Diamonds,2014,2,6,30,8,,https://cf.geekdo-images.com/jWa2swVQ1oJ_lmBjOqKvJA__thumb/img/F4sphH6518FTStZ5iH10525L8Nc=/fit-in/200x150/filters:strip_icc()/pic4812860.jpg
1925,1925,0,Yggdrasil,2011,1,6,90,13,,https://cf.geekdo-images.com/ZXSzvS1pL0qUoOPG6OzoAQ__thumb/img/NWUiczjWlEXPJcwNDlwE2qkDFng=/fit-in/200x150/filters:strip_icc()/pic4314491.jpg
1926,1926,0,Acht-Minuten Imperium: Legenden,2013,2,4,32,13,,https://cf.geekdo-images.com/4aL5A2NIxKmITsXZboABvw__thumb/img/41zP3EQvuAQGa64VFBhu72oxCpU=/fit-in/200x150/filters:strip_icc()/pic1708628.jpg
1927,1927,0,Ambush!,1983,1,1,240,12,,https://cf.geekdo-images.com/8H-hiPuWsdD07fcj0kMsYA__thumb/img/QxDn57ooLqX29aWH3ThD0agawOA=/fit-in/200x150/filters:strip_icc()/pic265524.jpg
1928,1928,0,Witness,2014,4,4,15,13,,https://cf.geekdo-images.com/E-432DX7M9-UJpFO88uJ6w__thumb/img/5FX8yNyKO898-jHjxI5JviBHTpE=/fit-in/200x150/filters:strip_icc()/pic2336025.jpg
1929,1929,0,Two Rooms and a Boom,2013,6,30,20,8,,https://cf.geekdo-images.com/jmf0M01DsReKLByori6OGg__thumb/img/L5WTzC1_QyuIddhi248RG5hYVvc=/fit-in/200x150/filters:strip_icc()/pic2335221.png
1930,1930,0,Wendake,2017,1,4,120,14,,https://cf.geekdo-images.com/N_oaV30_ImihsgPhYAUyiQ__thumb/img/5Ux0lbcU6kZPSGW3SpKFQhdw9ww=/fit-in/200x150/filters:strip_icc()/pic4110410.jpg
1931,1931,0,Last Bastion,2019,1,4,45,14,,https://cf.geekdo-images.com/eL5ZK9gerP9D3cld4xXjxQ__thumb/img/4_3lMCgwHtx3rb42ry8vGqMN2K4=/fit-in/200x150/filters:strip_icc()/pic4882123.png
1932,1932,0,Warhammer Quest,1995,1,4,120,12,,https://cf.geekdo-images.com/R_AD0CQfaLhXx_KNHssXow__thumb/img/_9pxjeCwEI1_e8ZNdM5b7SJgxDM=/fit-in/200x150/filters:strip_icc()/pic355859.jpg
1933,1933,0,1812: Der zweite amerikanische Unabhängigkeitskrieg,2012,2,5,90,10,,https://cf.geekdo-images.com/X9d9aA-5vMk2QPX3LPUenQ__thumb/img/kaCwct3z6KPyxJSXsdGmaODksfA=/fit-in/200x150/filters:strip_icc()/pic1107292.jpg
1934,1934,0,Domaine,2003,2,4,60,12,,https://cf.geekdo-images.com/9OCBvjQKVfNattSqBy4k1Q__thumb/img/jB1stUC9_7i5MwBhadEXIVTBbpw=/fit-in/200x150/filters:strip_icc()/pic21368.jpg
1935,1935,0,No Retreat! The Russian Front,2011,2,2,360,14,,https://cf.geekdo-images.com/TTQllPzYNV0MoHmrsytv4w__thumb/img/Zjt90vMaHg9WN6vNijmhz1d2HwY=/fit-in/200x150/filters:strip_icc()/pic1019831.jpg
1936,1936,0,Deep Space D-6,2015,1,1,30,10,,https://cf.geekdo-images.com/ZidmwrDOlutTZBTOlFBrgA__thumb/img/4Irei318jEKoqU_hxevD8uIU83M=/fit-in/200x150/filters:strip_icc()/pic2937444.jpg
1937,1937,0,Watson & Holmes,2015,2,7,75,12,,https://cf.geekdo-images.com/ztk4H_sQcqmiKt3Ai1Nkpw__thumb/img/FJ3QWVUzBXCodogMMOX8IuM4OG0=/fit-in/200x150/filters:strip_icc()/pic3477808.jpg
1938,1938,0,Sons of Anarchy: Men of Mayhem,2014,3,4,90,13,,https://cf.geekdo-images.com/qOhEplS6-Ex-eNh7I0hKEA__thumb/img/3JOQ0h6KHlCJhACYuCZ-Oiegwzw=/fit-in/200x150/filters:strip_icc()/pic2004604.jpg
1939,1939,0,Honshū,2016,2,5,30,8,,https://cf.geekdo-images.com/eqDAlJIqk1rjnoY0MDR5-w__thumb/img/9DSDZqnYzElelWfO4beAwFbuzHc=/fit-in/200x150/filters:strip_icc()/pic3627583.jpg
1940,1940,0,Fürsten der Renaissance,2003,3,6,180,12,,https://cf.geekdo-images.com/U_bfH-9EjxL3o0qoabv4Dg__thumb/img/XPpliIfx2znWrv4v2xlwb75ciYM=/fit-in/200x150/filters:strip_icc()/pic3024485.jpg
1941,1941,0,Hardback,2018,1,5,90,10,,https://cf.geekdo-images.com/QKo6ujrTGJBgXoG1oEuoAQ__thumb/img/owRLmPoUxcdR0JBDl5BzZ3RFLhI=/fit-in/200x150/filters:strip_icc()/pic3968823.jpg
1942,1942,0,Legend of the Five Rings: Das Kartenspiel,2017,2,2,90,14,,https://cf.geekdo-images.com/nuHQ7Yf8ykd2xUm_p0PD-w__thumb/img/VWVFu9qjH2wYy4r-yztVAkritQM=/fit-in/200x150/filters:strip_icc()/pic3763363.jpg
1943,1943,0,Level 7 [Omega Protocol],2013,2,6,90,14,,https://cf.geekdo-images.com/OQgkL1Y77I1rcjqmI_DjEA__thumb/img/ydg80DmUC0Iqswsw9eSAZlFsqgs=/fit-in/200x150/filters:strip_icc()/pic5004931.jpg
1944,1944,0,7 Csoda (2021-es kiadás),2020,3,7,30,10,,https://cf.geekdo-images.com/fwzG7OfzA35y7b3S7dHn9Q__thumb/img/N7rmW1XK7hkQssGu43rOSeN-Ry8=/fit-in/200x150/filters:strip_icc()/pic5652537.jpg
1945,1945,0,Fog of Love,2017,2,2,120,17,,https://cf.geekdo-images.com/q8impbJrOxmhzZbLTOnlZg__thumb/img/YOiFshgqroec7WqlRYRtwooq8zk=/fit-in/200x150/filters:strip_icc()/pic3726790.jpg
1946,1946,0,City of Angels,2019,1,5,150,14,,https://cf.geekdo-images.com/xWdK1lL-2ZTdzBZGYjjqkw__thumb/img/wl_YxOhd-S6QbpyHAQZGhV109rw=/fit-in/200x150/filters:strip_icc()/pic3469246.jpg
1947,1947,0,Állatpiramis,2005,2,4,15,4,,https://cf.geekdo-images.com/5RHnNYBqmNXYvDtIeJw3pA__thumb/img/k3dUd6Gx-ogOeDtH2HsyVX0n-8E=/fit-in/200x150/filters:strip_icc()/pic403502.jpg
1948,1948,0,Unlock!: Escape Adventures – In der Mausefalle,2017,1,6,75,10,,https://cf.geekdo-images.com/bd0-F78utsbv1KEY_B9FyQ__thumb/img/R2W46TpelN4RhUZY82zxCawI-Ls=/fit-in/200x150/filters:strip_icc()/pic3372429.jpg
1949,1949,0,Coco King,2013,2,4,20,6,,https://cf.geekdo-images.com/sk1Bf6ijzmnhMuXOuLadNg__thumb/img/Y6VAWmnaynqSefm1Neo6vUwhrI8=/fit-in/200x150/filters:strip_icc()/pic5818708.jpg
1950,1950,0,Circadians: First Light,2019,1,4,90,12,,https://cf.geekdo-images.com/jlxbmV0nRDxuBcduOruP0g__thumb/img/d9W-NUcCGhfzVAwuSNyXKv9YzJw=/fit-in/200x150/filters:strip_icc()/pic6306031.png
1951,1951,0,Automania,2015,2,4,90,12,,https://cf.geekdo-images.com/fPIcD46QczD1Og8EUafUTw__thumb/img/U72WAOEnl64mhQ5bqd3Tqkbh4N0=/fit-in/200x150/filters:strip_icc()/pic3749920.jpg
1952,1952,0,Fortune and Glory: The Cliffhanger Game,2011,1,8,240,12,,https://cf.geekdo-images.com/ZTonaNNH9zTKfqNVYPVq6Q__thumb/img/lSN23PG2Gaj6tY1QFXdeAj9kGGI=/fit-in/200x150/filters:strip_icc()/pic946736.jpg
1953,1953,0,Primordial Soup,1997,3,4,90,12,,https://cf.geekdo-images.com/92He_gRx-E9sZLJwP6lsgA__thumb/img/ydWCjArE9Cw-WOQLjlVMpbl8wCg=/fit-in/200x150/filters:strip_icc()/pic294731.jpg
1954,1954,0,"Geister, Geister, Schatzsuchmeister!",2013,2,4,30,8,,https://cf.geekdo-images.com/2IQdeGbxKaS0LxllRQal4w__thumb/img/YxLV6k2BCT9f2mIRliseLiPlZ3s=/fit-in/200x150/filters:strip_icc()/pic3518338.jpg
1955,1955,0,Tsuro,2004,2,8,20,8,,https://cf.geekdo-images.com/2V3d4ryhxkS3RoPtDrvpUw__thumb/img/NWgNhoxUIF7Lmj1apRkZQhFL6NU=/fit-in/200x150/filters:strip_icc()/pic875761.jpg
1956,1956,0,Caylus Magna Carta,2007,2,4,75,10,,https://cf.geekdo-images.com/XLo2qDE1uVGAvVUc2TJZzw__thumb/img/A7eydugtIseiNjCxfxcmdCgdy2s=/fit-in/200x150/filters:strip_icc()/pic339842.jpg
1957,1957,0,Cacciatori della notte,2005,4,8,60,10,,https://cf.geekdo-images.com/_eXzp4yCWA4_b-VmFQf3IA__thumb/img/CbkIn6FQ-CU8vl3C-8VWNTcdZi8=/fit-in/200x150/filters:strip_icc()/pic1215982.jpg
